-------------------------------------------------------------------------------
Model constraints: 1818, variables: integer: 580, interval: 600, sequence: 10
Solve status: Feasible
Search status: SearchStopped, stop cause: SearchStoppedByLimit
Solve time: 60.46 sec
-------------------------------------------------------------------------------
Trip_43 | Duty_08: absent
Trip_43 | Duty_09: absent
Trip_44 | Duty_00: absent
Trip_44 | Duty_01: (start=1060, end=1112, size=52, length=52)
Trip_44 | Duty_02: absent
Trip_44 | Duty_03: absent
Trip_44 | Duty_04: absent
Trip_44 | Duty_05: absent
Trip_44 | Duty_06: absent
Trip_44 | Duty_07: absent
Trip_44 | Duty_08: absent
Trip_44 | Duty_09: absent
Trip_45 | Duty_00: (start=1080, end=1124, size=44, length=44)
Trip_45 | Duty_01: absent
Trip_45 | Duty_02: absent
Trip_45 | Duty_03: absent
Trip_45 | Duty_04: absent
Trip_45 | Duty_05: absent
Trip_45 | Duty_06: absent
Trip_45 | Duty_07: absent
Trip_45 | Duty_08: absent
Trip_45 | Duty_09: absent
Trip_46 | Duty_00: absent
Trip_46 | Duty_01: absent
Trip_46 | Duty_02: (start=1105, end=1149, size=44, length=44)
Trip_46 | Duty_03: absent
Trip_46 | Duty_04: absent
Trip_46 | Duty_05: absent
Trip_46 | Duty_06: absent
Trip_46 | Duty_07: absent
Trip_46 | Duty_08: absent
Trip_46 | Duty_09: absent
Trip_47 | Duty_00: absent
Trip_47 | Duty_01: (start=1130, end=1174, size=44, length=44)
Trip_47 | Duty_02: absent
Trip_47 | Duty_03: absent
Trip_47 | Duty_04: absent
Trip_47 | Duty_05: absent
Trip_47 | Duty_06: absent
Trip_47 | Duty_07: absent
Trip_47 | Duty_08: absent
Trip_47 | Duty_09: absent
Trip_48 | Duty_00: absent
Trip_48 | Duty_01: absent
Trip_48 | Duty_02: absent
Trip_48 | Duty_03: absent
Trip_48 | Duty_04: (start=1150, end=1194, size=44, length=44)
Trip_48 | Duty_05: absent
Trip_48 | Duty_06: absent
Trip_48 | Duty_07: absent
Trip_48 | Duty_08: absent
Trip_48 | Duty_09: absent
Trip_49 | Duty_00: (start=1170, end=1214, size=44, length=44)
Trip_49 | Duty_01: absent
Trip_49 | Duty_02: absent
Trip_49 | Duty_03: absent
Trip_49 | Duty_04: absent
Trip_49 | Duty_05: absent
Trip_49 | Duty_06: absent
Trip_49 | Duty_07: absent
Trip_49 | Duty_08: absent
Trip_49 | Duty_09: absent
Trip_50 | Duty_00: absent
Trip_50 | Duty_01: (start=1190, end=1234, size=44, length=44)
Trip_50 | Duty_02: absent
Trip_50 | Duty_03: absent
Trip_50 | Duty_04: absent
Trip_50 | Duty_05: absent
Trip_50 | Duty_06: absent
Trip_50 | Duty_07: absent
Trip_50 | Duty_08: absent
Trip_50 | Duty_09: absent
Trip_51 | Duty_00: absent
Trip_51 | Duty_01: absent
Trip_51 | Duty_02: (start=1215, end=1259, size=44, length=44)
Trip_51 | Duty_03: absent
Trip_51 | Duty_04: absent
Trip_51 | Duty_05: absent
Trip_51 | Duty_06: absent
Trip_51 | Duty_07: absent
Trip_51 | Duty_08: absent
Trip_51 | Duty_09: absent
Trip_52 | Duty_00: (start=1240, end=1284, size=44, length=44)
Trip_52 | Duty_01: absent
Trip_52 | Duty_02: absent
Trip_52 | Duty_03: absent
Trip_52 | Duty_04: absent
Trip_52 | Duty_05: absent
Trip_52 | Duty_06: absent
Trip_52 | Duty_07: absent
Trip_52 | Duty_08: absent
Trip_52 | Duty_09: absent
Trip_53 | Duty_00: absent
Trip_53 | Duty_01: (start=1270, end=1310, size=40, length=40)
Trip_53 | Duty_02: absent
Trip_53 | Duty_03: absent
Trip_53 | Duty_04: absent
Trip_53 | Duty_05: absent
Trip_53 | Duty_06: absent
Trip_53 | Duty_07: absent
Trip_53 | Duty_08: absent
Trip_53 | Duty_09: absent
Trip_54 | Duty_00: (start=1305, end=1345, size=40, length=40)
Trip_54 | Duty_01: absent
Trip_54 | Duty_02: absent
Trip_54 | Duty_03: absent
Trip_54 | Duty_04: absent
Trip_54 | Duty_05: absent
Trip_54 | Duty_06: absent
Trip_54 | Duty_07: absent
Trip_54 | Duty_08: absent
Trip_54 | Duty_09: absent
Trip_55 | Duty_00: absent
Trip_55 | Duty_01: (start=1345, end=1385, size=40, length=40)
Trip_55 | Duty_02: absent
Trip_55 | Duty_03: absent
Trip_55 | Duty_04: absent
Trip_55 | Duty_05: absent
Trip_55 | Duty_06: absent
Trip_55 | Duty_07: absent
Trip_55 | Duty_08: absent
Trip_55 | Duty_09: absent
Trip_56 | Duty_00: absent
Trip_56 | Duty_01: (start=1385, end=1425, size=40, length=40)
Trip_56 | Duty_02: absent
Trip_56 | Duty_03: absent
Trip_56 | Duty_04: absent
Trip_56 | Duty_05: absent
Trip_56 | Duty_06: absent
Trip_56 | Duty_07: absent
Trip_56 | Duty_08: absent
Trip_56 | Duty_09: absent
Trip_57 | Duty_00: (start=1420, end=1460, size=40, length=40)
Trip_57 | Duty_01: absent
Trip_57 | Duty_02: absent
Trip_57 | Duty_03: absent
Trip_57 | Duty_04: absent
Trip_57 | Duty_05: absent
Trip_57 | Duty_06: absent
Trip_57 | Duty_07: absent
Trip_57 | Duty_08: absent
Trip_57 | Duty_09: absent
